,content,ans
1329,양이넉넉해여 조하용,1
1330,매번 사용하는 제품인데 저렴하게 구매했어요 배송도 짱짱짱 빠름,1
1331,사용하던 제품인데 주문해서 또 사용중입니다. 막 쓰기 괜찮아요,1
1332,쓰던 제품 저렴하게 구입했습니다. 배송빠르고 뽁뽁이 개별포장으로 왔습니다,1
1333,항상 쓰던 제품이에요. 제조일도 최근이고 공병까지 뽁뽁이 포장되어 잘 도착했어요. 가격도 저렴했고 배송도 빨라서 만족합니다!,1
1334,아직 안써봐서 잘몰라요 ㅋㅋㅋ써 볼께요 ㅋ,1
1335,"가성비 굿입니다
몸에바르려고 구매합니다, 끈적이지않고 적당한촉촉함 좋아요. 스프레이통에 덜어서사용하니 편해요~",1
1336,항상 하또무기로 스킨팩을 하는데 하고나면 트러블이 진정된 느낌이 많이들어용 ! 정말 좋아여!,1
1337,오래기간 사용한 제품이라 무슨 말이 필요한가요. 가장 잘맞는 제품이라 계속 사용중입니다.,1
1338,빠른배송감사합니다잘쓸께요,1
1339,2년째 쓰고 있는데 가성비 최고의 제품인듯요~ 미스트 대용으로도 만족합니다.,1
1340,가격이 저렴해서 좀 의심은 들엇지만 촉촉하니 상쾌한 기분을 선사해주네요,1
1341,작은 공병에 덜어서 오일 한두방울 넣어서 사용하니까 굉장히 좋아요! 자극도 없고 순해서 좋습니다,1
1342,율무스킨 지인들한테도 강력추전합니다.용량도 대용량으로 미백효과도 있답니다.미스트로 사용하기에 안성맞춤입니다,1
1343,아직써보질 않아서 자세한건 기대하고 써볼랍니다,1
1344,"순해서 트러블안나고 닦토,미스트로 쓰고 있어요",1
1345,끈적이지도 않고 촉촉하니 괜찮은거 같아요~,1
1346,매일 쓰는데 떨어져서 구매 했어요 감사요,1
1347,묽은 제형으로 금방 흡수되어서 좋고 3 step으로 사용하기 좋은 제품인 것 같아요.,1
1348,사용후기에 미스트 공병도 있길래 기대했는데 스킨만 2병 왔네요ㅠ 아직 사용전이라 사용감은 잘 모르지만 후기가 좋아 기대가 됩니다.,1
1349,양도 많고 스킨팩으로 냉장실에 넣어서 여름에 넉넉히 사용할수 있어서 좋아요^^,1
1350,배송도 빠르고 가격 저렴햐서 좋아용,1
1351,한번써보면 계속쓰게되는 상품ㅎㅎ,1
1352,항상 쓰던 제품 가격대비 짱입니다~,1
1353,짱이에요 짱짱짱 좋아요,1
1354,늘 저렴허게 이제품 샤용즁입니다!,1
1355,아직 사용전인데 좋을것같아요,1
1356,가격대비 용량 짱이고 좋아용!,1
1357,항상쓰던겁니다 배송도빨라요,1
1358,레이어링 하면 더욱 촉촉해요,1
1359,깔끔하게 사용하기 좋아요.,1
1360,자극적이지않아서 좋아요,1
1361,순하고 가격도 저렴해요~,1
1362,원래쓰던건데잘샀슾니다,1
1363,"저렴하고 양 많아요,",1
1364,꾸준히쓰구있어용 스프레이용 덤으로주셔서 감사합니당 덜어서잘쓰구있어요~~~ 미스트용으로쓰기도좋네용,1
1365,보미가 토너로 1차세안 한다고 해서 무난하게 쓸만한 토너 찾다가 구매했어요 ~분무기도 줘서 결정했는데 생각보다 분사 범위가 넓어서 공병에 따로 담아 사용중이에요,1
1366,조아요조아요ㅗ아요ㅋ,1
1367,잘받았습니다 만족했습니다,1
1368,쓰던거라 샀는데 저렴하게 잘샀어요ㅇ배송도 빠르고ㅎ,1
1369,원래쓰던 거 싸게 사려고 인터넷 주문했습니다 피부결 정리해주는 토너로는 이것만한게 없어요.,1
1370,배송이 초초초빨라요 가격도 좋네요,1
1371,그냥 닦는거 보가 팩하고 있으면 열감도 떨어트리고 피부가 진정되면서 촉촉하네요,1
1372,아직 안써봐서 상품은 잘모르겠지만 용량 넉넉한거랑 배송이 엄청 빨랐어요.,1
1373,그냥 항상 쓰던거예여 다음에 두개짜리 시켜야 겠어요 재구매의사100%,1
1374,세일 중이여서 저렴하게 구입했습니다. 용량이 워낙 많아서 부담없이 사용하기에 좋은 제품입니다.,1
1375,7스킨에 사용하려고 구매했습니다 촉촉해지는 것 같긴 한데 계속 써봐야 할듯요.. 가격이 부담없어서 사용하기 좋아요,1
1376,ㅓ처쳐려려쳐ㅑ쳐려쳐쳐쳐,1
1377,대용량이라 편하게 쓰고있어요~ 많이 묽어서 여름에 쓰기 좋은 것 같아요! 세안 후 편하게 닦아내는 용도로 딱입니다~,1
1378,평좋아서 샀어요 잘쓸께요 혜자용량이네요 흡수잘되요,1
1379,배송빠르고좋아요 배송빠르고좋아요,1
1380,항상 쓰는제품입니다 그만큼 좋아사 계솟 써요ㅎㅎ,1
1381,쓰고잇어요 배송 빠르고 일본서 마니쟁여오기엔 무거워서 주문햇어요 깔끔합니다,1
1382,배송도 빠르고 닦아내는용으로 잘 쓰고있어요,1
1383,세안 후 첫 단계에서 늘 사용하는 제품이에요,0
1384,좋다고 해서 샀는데 열씨 미 발라보겠습니다,1
1385,우선 대용량이라서 팍팍쓰는데 너무좋아요,1
1386,주변에서 피부 좋아졌다는 소리듣는데 스킨바뀌고 듣는거 보니 효과있는듯 해요,1
1387,산뜻하고 좋아요. 빠른 배송 감사드려요.,1
1388,배송섭나빨라요 주문한다음날바로왓어오,1
1389,쓰던거라 다시 쓰는데 너무 배송 빨라용,1
1390,원래 쓰던 제품 배송도 빠르고 좋았어요,1
1391,아직스킨다른거던게 남아서안써봣어용,1
1392,배송빠르고 대용량으로 막쓰기좋아요,1
1393,남자인데 괜찮습니다.바쁜 아침 추천,1
1394,잘 받았습니다. 저렴하게 잘 샀네요.,1
1395,진짜세상좋아서계속시키고있어요굳,1
1396,배송빠르고 여름철사용하기 좋아요,1
1397,잘 받았어요 항상 쓰는 제품입니다.,1
1398,항상 만족스럽게 잘쓰고있습니다,1
1399,수분충만해요~~ㅎㅎㅎ,1
1400,빠르게 좋은제품 잘 받았습니다~,1
1401,워낙 제품이 좋아서..잘 씁니다,1
1402,항상 쓰던거라 믿고 사용해요~,1
1403,좋아요좋아요좋아요ㄹㅈㄴ,1
1404,재구매합니다ㅎ 항상 잘써요,1
1405,자주쓰는제품이에요 좋아요,1
1406,딱찾던 가벼운 스킨이에요,1
1407,내피부에잘맞는거같아요,1
1408,용량도 크고 쓸만합니다,1
1409,배송도빠르고좋아요~1,1
1410,항상쓰던거 잘쓸게요~,1
1411,몇년동안 쓰는 제품!,1
1412,배송 빠르고 좋아유,1
1413,임산부라 피부가 예민한데도 이건촉촉하고 피부에 자극도 없네요,1
1414,좋네요~~~~~~~~,1
1415,부담없이 쓰기좋아요용량도 재형도 너무 해비하지않아서 7스킨법하기 좋아요,1
1416,성분이 순한줄 알고 구입했는데 파라벤 성분이 있어요. 버리고 다른 제품으로 구입했어요. 촉촉하지도 않고 딱 가격 만큼이에요.,1
1417,"상품은 아직안써봤지만 ㅎㅎ 배송엄청빠르네요
좋다고했으니 ㅎㅎ잘쓸게요",1
1418,"스프레이형태라 위생상도 좋고흡수도 너무빠르구여,,,, 끈적거리지않아서 여름에 진짜최고에요 다떨어질때마다 구매하겠습니다!",1
1419,추천받구 구매한제품이예요~ 리뷰처럼 괜찮은 제품이길바래봅니다,1
1420,좋아요 항상쓰는거라서 좋아요ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ,1
1421,스프레이통에 담아 세안후 여러번 뿌리면 묽은 제형인데도 굉장히 촉촉합니다 좋아요 두통샀어요,1
1422,너무 너무 좋아서 쭉 사용하고있어요,1
1423,빠른배송너무나 감사드립니다~~ㅎㅎ,1
1424,굿,1
1425,"아직 사용한지 3일되었지만, 촉촉하니 좋은거깉아요~잘 쓰도록 하겠습니다~",1
1426,진짜나무돟아용ㅎㅎㅇ,1
1427,대용량에다가 싼가격에 너무 만족입니다!!자주 애용하고싶네요♥,1
1428,좋아요 늘 쓰던거에요 저렴하게 샀어요!!!! 늘 애용합니다,1
1429,좋아요 촉촉하구ㅎㅎ 스프레이타입이라서 편해용,1
1430,막쓰기 좋은 스킨 엄청 적셔서 닦아주는 용도,1
1431,깔끔하거 짐승용량이라서 막 쓸 수 있어요 !,1
1432,예전에도 썼던 제품입니다. 순해요 좋아요!,1
1433,넘나 좋은것 ㅎㅎ 잘쓰고 자주 애용할게요,1
1434,열통 가까이 사용한거 같아용♥️🤭,1
1435,항상 쓰던거라 주문했습니다역시 좋네요,1
1436,적당한 수분감에 많은 용량이라 좋아요,1
1437,기존 사용하던거 보다 묽습니다.,1
1438,좋아요ㅎ 스킨팩하려구 삿어요,1
1439,항상쓰던거라좋아요 배송빠름,1
1440,저렴해서 막바르기 좋습니다,1
1441,이게 젤편히쓰고 좋아요ㅋㅋ,1
1442,촉촉하니 가볍게 쓰기좋아요,1
1443,그저그러네요 무난한느낌?,1
1444,아주좋아요 재구매입니다,1
1445,20대아들과 40대후반엄마가 같이 사용할수있는제품이라 좋아요,1
1446,너무 좋네요. 사랑해요,1
1447,배송이 빠르고 좋네요~,1
1448,항상 만족ㅈ하는 제품,1
1449,항상쓰던가 괴안아요,1
1450,좋아요 굿뜨구뜌유우,1
1451,배송 빠름 여기 최고,1
1452,저렴하게 잘샀어요~,1
1453,배송잘왔어요! 빠른배송너무좋아요,1
1454,??이로 포장해주셔서 안전하게잘받았습니다 감사합니다,1
1455,대용량이라서 마구마구 쓸 수 있어요!촉촉하고 순하답니다^^,1
1456,올리브영 매장과 가격비교하여 구매했는데 너무나 저렴하게 구입할수 있어 마음에 들었구요 배송도 빠르고 다 사용하기전에 도착해서 기뻐요~,1
1457,잘받았어요 노즐 없다해서 공병으로 받았는데 ㅋㅋ 딱 들고다니기 좋은사이즈 미스트로 막쓰는중입니다 하또무기 젤에센스랑 같이쓰면 매우 촉촉해짐,1
1458,세안후에 닦아내는 스킨으로 쓰고있어요자극없고 순해서 좋아요 ㅎ 몇년째 쓰고 있어요 ㅎㅎ 화장솜에 묻혀서 닦아내면 각질도 정리되구요 이제는 필수랍니당 ㅎㄹ,1
1459,좋앙아아아아아아아요요오어오오오옹,1
1460,순하고 좋아요저렴하게 잘 산것같아요,1
1461,일본 거 하다라보 고쿠쥰 쓰다가 이거 할인해서 한번 썼는데 괜찮은 것 같어요 은근 촉촉하고 ~,1
1462,항상 사용하는 제품입니다. 배송도 빠르네요!,1
1463,그냥 보통 입니다. 가장 기본 엄청 좋지도 엄청 별로이지도 않아요,1
1464,가장 저렴해서 샀어요. 배송 빨랐어요,1
1465,배송이 빨라서 참 좋네요 ㅋㅋ,1
1466,굿?,1
1467,양도 어마어마하고 촉촉해요,1
1468,작년 여름 올리브영에서 처음접하게됐는데 가격도 괜찬고여름에 사용하기너무 좋은것같아요,1
1469,항상 사용하는제품이에요. 끈적이지않고 깔끔한 느낌좋아요^^,1
1470,가벼워서 그리고 대용량이어서 항상 부담없이 씁니다,1
1471,대용량에 저렴해서 7스킨용으로 세통 구매했어요~,1
1472,빠르게 잘 받았어요. 앞으로도 계속 사용할게요.,1
1473,순한 토너 원하던 자극없는 물같은 액체입니다,1
1474,미스트처럼 뿌릴수 있어 편리하네요,1
1475,빠른배송에 포장도 꼼꼼해서좋아요,1
1476,배송 빠르고 촉촉해서 너무 좋아용,1
1477,스프레이있어구매했습니다 좋아요,1
1478,금방흡수되고 무자극이라 조항요,1
1479,3통째 주문해서 쓰는중입니다,1
1480,잘쓰고있습니다. 번창하세요,1
1481,저렴하게 잘산거같아 좋아요,1
1482,원래쓰던제품이라 좋아요,1
1483,냐아더겨러우므바너요로,1
1484,두통쨉니당~~순해서조음,1
1485,용량도 굿~~함량도 굿~~가격도 굿~~^^,1
1486,착한가격에 좋은제품 감사합니다 항상 애용하는 제품에요,1
1487,클렌징후 사용합니다. 양이많고 저렴해서 부담없습니다.,1
1488,배송빠르고 상품 꼼꼼히 잘 포장되어 왔음! 처음써본건데 괜찮은거 같음! 분무기 형식이라 오염걱정도 덜됨! 트러블이 조금 있는편인데 가라앉는건 못느끼겠으나 트러블이 늘어나지는 않았음!,1
1489,세면 후 바로 스킨이나 에센스를 발라주면 수분 촉촉 피부가 덜 건조한것같아 용량크고 가격 좋은 제품 골랐는데 . 써보니 괜찮은거 같애요,1
1490,동생이 너무 좋아해서 구매했어요 매일 쓰는것 같습니다 촉촉해서 좋다고 이야기합니다 좋아요!!,1
1491,그냥 물뿌리는 느낌? 되게 물 같고 수분감이 지속되거나 보습효과는 없습니다. 트러블케어 부분은 일단 써보고 한달후기 남길께요.,1
1492,너무너무너무너무 제 피부와 아주 잘 맞았어요,1
1493,뽁뽁이 포장 아주 감사합니다.포장 박스가 다 찢어져서 도착했는데뽁뽁이 덕에 제품은 이상없습니다.,1
1494,매번 쓰는제품이에요. 분무기 용기를 사야하나고민했었는데 같이사니 더 좋네요,1
1495,몇통째쓰고있는거라 그냥잘쓰고있네요><,1
1496,피부가 좋아지는건모르겠지만 트러블안생기고 양도많고 잘쓰고있어요,1
1497,ㅠㅠ....넘조아요 ㅜ 세수하고 건조한데 뿌려주면 ㅠㅠ살거가틈 ㅠ,1
1498,스킨팩으로 매일하고 있어요항상사는거라 3개 주문햇습니당,1
1499,"구성비 좋
엄청 편하고 저렴하고
구성비 좋아서 자주 구매합니다",1
1500,평소에 쓰던거라 3개저렴한 가격으로 구매해서 좋아용,1
1501,상품은 써봐야 알겠지만 배송이 빨라서 좋았어요!,1
1502,"가격도 저렴.
수분감 좋네요.
가격도 저렴.",1
1503,처음 사보았는데 수분감이 느껴져 좋았습니다,1
1504,아직 사용전인데 좋다고 추천하여 샀어요!!~~,1
1505,아직 사용 전이지만 대용량에 만족합니다..,1
1506,배송빠르고 제품도 대용량이고 좋았습니다,1
1507,막쓰기좋아요. 이런것도 있어야하니까요팩하기좋고 얼굴안건조해지고 귿귿,1
1508,항상 쓰는 제품입니다~ 안땡기고 좋아요,1
1509,촉촉하고 대용량이라 좋아요 잘쓸게요,1
1510,아직 한번밖에 안써봣어요 잘쓸개요,1
1511,제형이 묽은데 반해 엄청 촉촉해요~~,1
1512,ㅕ초챻채ㅛ쵸파퍄ㅠㅑㅠㅐㅠ좋아요,1
1513,배송빠르고 원래쓰던거라 조아요,1
1514,닦아내기 좋아요.가격도 좋구요,1
1515,분무기 넘좋아요 분사력도돟고,1
1516,친구추천으로 샀어요 무난해요,1
1517,사실저렴해서쓰는중이에요,1
1518,잘쓰고 있어요.양도 많고요,1
1519,항상 사용하는 제품이에요,1
1520,늘 쓰던거 아주 좋습니다.,1
1521,유명한 이유가 있었네요!!,1
1522,자주쓰지만 너무 좋아요,1
1523,대용량이라 듬뿍 듬뿍 쓰고 있어요~~~ 가격도 착해서 재구매합니다~~~,1
1524,w저렴하게 잘 샀어요,1
1525,잘받았습니다 잘받았습니다 잘받았습니다 잘받았습니다 잘받았습니다 잘받았습니다 잘받았습니다 잘받았습니다,1
1526,좋아요.....,1
1527,하또무기가 젤 최곤거같아요 촉촉하고 진정도 되고 율무성분이 있어서 그런가 아주 좋네요 ㅎㅎㅎㅎ 이걸로 수시로 킨팩도 하고잇어요~~ 많이파세요!,1
1528,"다른 기능성 스킨만큼 수분을 채워주지는 않지만 나름대로 촉촉하고, 성분이 순해서 얼굴에 자주 뿌려줍니다! 좋아용~",1
1529,배송이 너무 빨라요포장도 너무좋아요,1
1530,매번 쓰는 상품인데 미스트 통에 넣어서 쓰기도 하고 닦는 토너로 사용하기는 최고에요,1
1531,두번째 구매입니다 딸들이 써서 그런지 팍팍 줄어서 이번에는 두병주문했어요,1
1532,전에도 사서 쓴적이 있는데 좋아요촉촉하고 만족해요 다 쓰면 또 사러올께요,1
1533,좋아요 ~~~ 대용량이라 패드에 충분히 적셔서 팩으로도 사용하고있어여!,1
1534,넘좋아유~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~가격두저렴해용~~~,1
1535,촉촉하고 좋아요. 무인양품 스프레이 뚜껑 사서 꼈더니 딱입니다.,1
1536,역시나 하또무기!!너무 좋네요 재구매 의사 백퍼 잇습니다 아직 하나 썻는데 다 쓰면 또 구매할게요,1
1537,스프레이도 주셔서 사용하기 훨씬 편하네요. 제품도 좋아요.,1
1538,대용량이라 딸과 나누어 쓰고 있어요. 부담없이 사용해요.,1
1539,전에 쓰던 하또보다 더 되직하고 수분이 촉촉하네요ㅎ,1
1540,진심 인생템입니다.세안하고 바로 췩췩아주 좋아요,1
1541,한번 써보구 또 재구매 햇어요가격대비 좋은거 같아요 민감한 피부인데 트러블 전혀없구요 앞으로도 계속 구매할것같아요,1
1542,가격대비 양이 정말 대용량이네요 완전 좋아요,1
1543,대용량에 아직까지는 트러블도 없고 좋습니다,1
1544,사용감 좋아요 대용량이라 더더욱 만족합니다,1
1545,아직 제대로 사용은 안해봤지만 테스터 해봤을때 가볍에 쓰기에 좋을것 같았어요.,1
1546,배송빠르고 항상쓰던상품이라서 좋아요,1
1547,만족합니다만족합니다만족합니다만족합니다만족합니다,1
1548,하또무기는 순하고 좋아서 굳이에염,1
1549,항상 잘쓰고잇음 부작용도없는부분,1
1550,좋습니다 항상 사용하던거라 싸게 구매했습니다 솜에 듬뿍뭍혀서 팩처럼 얼굴에 올리면 담날 얼굴이 매끈촉촉해요,1
1551,순하고 괜찮아서 재구매 합니다.,1
1552,믿고쓰는 하또무기 좋습니다. 굳,1
1553,스킨케어하기 좋은제품입니다.,1
1554,무난하게 쓰기좋은 상품입니다,1
1555,순하고 용량도 많아서 좋아요.,1
1556,쟁여놓고 항상 쓰는 제품ㅎ,1
1557,가격도 적당하고 좋아요,1
1558,촉촉한느낌이 좋앗어요,1
1559,가격착하고 좋아요~ ^^,1
1560,산뜻하면서 촉촉해요,1
1561,스프레이 짱짱입니다,1
1562,"다른 사이트랑 가격 비교해봤는데 역시
저렴하게 잘샀어요
다른 사이트랑 가격 비교해봤는데 역시 여기서 산것을 아주 잘 한것 같아요",1
1563,순한 제품만 많이 쓰는데 스킨은 얘만 쓴답니다!!!제형이 묽지만 촉촉하고 좋아요!저렴하고 용량도 크고 저는 아주 좋게 계속 쓰고있네요토너는 이 아이 말고는 안써요,1
1564,시원한 향이 나구요 묽은제형이라 소량으로도 펴발랏어요 지금 일주일도안되서 큰효과는 모르지만 큰문제도 없네요잘 써보겟습니당,1
1565,가끔 닦토로 쓰거나 세안 직후 흡수용으로 사용 중인데 좋습니다 ㅎㅎ 트러블없이 피부 진정되는 느낌이라 잘 쓰고 있어요 ! 다 쓰고 재구매할 거에요 <3,1
1566,잘쓸게요.근데 택배가 다른 지방으로 오도착해서 시간이 좀 걸렸네요 배송조회한다고 눈이 빠져라~~봤네요..,1
1567,매번 사용하는 제품이에요! 순하고 향도 특별히 없어 사용하기 좋아요~,1
1568,"아직 서용전이지만 성분이 순수한 것 같다서 구매했어요. 배송도 빠르고 가격도 저렴해서 좋고
사용해보고 갠찮으면 다시 구매할게요.",1
1569,거의 물에 가까운 제형이지만 겨울철을 제외하고는 아주 좋아요!!! 가격도 용량도 최고입니다!,1
1570,"계속 쓰던 제품이고 , 트러블 없어서 너무 좋아요! 다른 곳에 비해 저렴하게 샀어요!",1
1571,"착한
하또무기는 올리브영에서 워낙 유명한 제품이라.
착한 가격에 아낌없이 사용하기 좋아요.
4번째 구입.",1
1572,매일매일 팩으로 쓰면 너무 좋아여!!,1
1573,친구 추천으로 주문했는데 후회없네요..가격대비 완전 만족입니다,1
1574,가성비로 좋습니다~~딱히 엄청 좋다기보다는 대용량으로 좋아요~~,1
1575,저는 묽은스타일 찾고 있었는데 딱 제가 원하는 타입같아요 평이 좋아서 구입해봤어요~좋으면 꾸준히 구입해보려고요,1
1576,하또무기 스킨을 발견하고선 친구랑 같이 매일 써요.스킨으로도 미스트로도 그리고 팩처럼 쓰고요!!너무 좋은 스킨이예요 ㅎㅎ그래서 항상 다 써갈 때쯤 친구랑 같이 주문해요!너무 좋아요~,1
1577,얼굴이 너무 건조해서 막쓸수 있는 대용량 구매 했는데 좋네요!!,1
1578,제품용량도 크고 가격도 적당하고트러블없이 쓰기좋습니다,1
1579,뿌려서쓰니 미스트같고좋아요 더꾸준히써보아야겠어요,1
1580,항상 쓰던겁니다. 촉촉하고 끈적거리지 않아서 좋아요.,1
1581,촉촉하고 트러블도 없고 닦아내는 스킨으로 좋아요!!,1
1582,매번쓰던거에요끈적임도 없어서 쓰기편한거 같아요~,1
1583,벌써 몇통째 쓰고있느지 모르겠어요 ㅋㅋ샤워하고 물기 닦기전에 칙칙 뿌리고 있어요,1
1584,스프레이가 아주 시원하게 분사되서 좋아요,1
1585,스킨이지만 촉촉함!! 트러블도 전혀없어요!,1
1586,순해서 계속씁니다 :) 또 구매 예정이에요!,1
1587,ㄱㅊ 무난하게 닦토로 쓰기 좋은거 같네요,1
1588,가격도 저렴하고 배송도 빠르고 좋아요!,1
1589,메디힐 제품 만족해요 배송도 빨랐어요,1
1590,원래 쓰던 제품 세일해서 쟁여 놓아요~,1
1591,5년째 재구매중 ㅋㅋㅋ,1
1592,닦토하기 좋아요~ 수분감 충만!,1
1593,쓰던거에요 촉촉하고 좋아요,1
1594,스프레이가 있어서 좋아요~,1
1595,평소쓰더너라 그냥 씁니다!,1
1596,좋아요 3병째 쓰는중이에요,1
1597,부담없이 쓰기 좋아요 ~~~,1
1598,잘쓰고있음 감사합니다,1
1599,항상사용하는 제품 굿,1
1600,하또무기 스킨 좋아요 오래전부터 써왔지만 촉촉하고 좋고 공병 따로없어서 품절?인지 받았으면 참 좋았는데 아쉽네요..ㅜㅜ다음에 또 사러올게요 많이파세요,1
1601,용량도 크고 좋아요,1
1602,좋아요 배송빨라요~,1
1603,진짜 재구매 템임!!,1
1604,잘 쓰겠습니다 ~~,1
1605,미스트로 쓰기에도 손색 없는 스킨이에요!! 사무실에서 미스트용기에 나눠담아 유용하게 스고 있습니다!,1
1606,오랬동안 써오던 제품이라 신뢰도는 높은 제품입니다. 배송에 문제만 없었다면 최고이 구매네요일본에 가지안고 싸게 산거같아요,1
1607,좋아요 매번사서씁니다 화해평은안좋아도 저한텐잘맞네요,1
1608,우선 대용량이라 좋구 닦토로도 쓰고 팩으로도 쓰고 피부진정할떄도 너무 좋아요 ~ ^^,1
1609,완전 좋아요 주신 스프레이로 미스트로 사용 했는데 향도 없고 촉촉하니 좋아요!!,1
1610,선물해줬는데 너무 좋아합니다. 넉넉한 용량에 마구마구써도 좋아요.,1
1611,항상 쓰는 제품입니다~ 촉촉하니 좋습니다,1
1612,수분감 좋고 일단 저렴한 가격에 아낌없이 쓸 수 있어서 좋아요 개인적으로 여러번 덧바르는걸 선호해서 가격적인 면이 좋았어요,1
1613,초등아이 얼굴 로션전에 바르라고 사줬는데 화장솜에 뭍혀서 잘 사용하고 있어요,1
1614,용량이 많아서 샀는데 매우 만족하고있어여 세일할때 두개 살껄 그랬어요 ㅎㅎ,1
1615,굿,1
1616,이 토너도 쓴지 거의 3년다되가는데 정말 가성비짤이고 촉촏하고 너무 좋으요,1
1617,아침에 토너로 사용하기 좋은 것 같아요 율마성분이 있다해서 구매했습니다,1
1618,물스킨이에여 5스킨이나 미스트로쓰기 좋아요,1
1619,한겨울 빼고는 항상 사용하는 스킨!!가격도 저렴하고 용량도 굳이에요!!!,1
1620,가성비 좋아서 막스킨으로 써요~ 촉촉한지는 모르겠어요;;;,1
1621,배송도 바르고 안전하게 개별 에어캡포장이 되있었어요~~,1
1622,벌써 열통은 썼어요트러블도 없고 펑펑 써두 되사 좋아요,1
1623,항상쓰던거라 촉촉하고 상쾌합니다ㆍ 담에또구입 할께요,1
1624,용량 정말 맘에 들어요. 1차 닦아내는 토너로 사용 갑,1
1625,매번 쓰던건데 넘 저렴하게 2개 산건 같아요 올****항상 비싸게 산것 같네요 촉촉하니 좋아요,1
1626,늘 인터넷으로 주문해서 쓰는 제품입니다 만족해요,1
1627,"가격도 저렴하고, 피부에도 잘 맞아서 좋아요. 굿~~",1
1628,항상 쓰던 거라 배송빠르고 저렴하게 사서 좋아요,1
1629,늘 사용하는거에요~용량도 많고 순해서 좋아요~^^,1
1630,늘 사용하고 있어요 샤워후 몸에 뿌려도 좋아요,1
1631,닥토로도쓰고 듬뿍도발라서 써요 양많고트러블없고 부담없이 쓰고있어요 좋아요,1
1632,물같은 제질인데 바르고나면 쫀쫀한 느낌이에요!!다좋고 잘사용하고 있지만 용기뚜껑을 돌리면 안에 들어있는 스킨마개(?) 부분이 분리돼서 사용할때마다 다시 끼워넣어야 된다는 불편함은 있어요,1
1633,우연히 쓰게 됐다가 이제 찾아 쓰게 됐네요. 특별한 향이 없고 팩으로 활용하는데 피부 속이 수분으로 차오르는게 느껴지는 아이라 참 좋아요. 저렴한 가격에 더불어 할인까지하니 너무나 기분좋게 결제했답니다.,1
1634,항상 주문하는거라 싸게 잘산고 같아요,1
1635,대용량인데 가격까지 착해서 좋네요,1
1636,짐승용량이에요저렴하게 득템했어요,1
1637,계속 구매해서 쓰고있어요 좋아요,1
1638,크고 좋네요 배송빠르고 좋습니다,1
1639,원래 이거만써요 싸게사서 좋네요,1
1640,늘 쓰던거라 주문합니다..좋아요^^,1
1641,"잘쓰고있어요
재구매 100
잘쓰고있어요",1
1642,촉촉하 양도 많아서 쓰기 좋아요,1
1643,배송도 빠르고 촉촉해서 좋아요,1
1644,아직 쓴지 얼마안됬지만 좋아요,1
1645,사용감이 좋아서 재주문했어요,1
1646,순한거같고 수분크림도 좋아요,1
1647,배송이 무척 빨라서 좋았어요,1
1648,스프레이가 있어 구입했어요~,1
1649,조아요 많이파세요 화이팅 !!,1
1650,잘았습니당 많이파세요 ㅅㅎ,1
1651,저렴한 가격에 잘샀어요ㅎㅎ,1
1652,촉촉하고~ 산뜻해서~ 좋아요~,1
1653,바르면 시원하게 스며 드는게 좋습니다. 레이어링 하면 할수록 좋다고 해서 그렇게 하고 있습니다.,1
1654,하또무기 싸게사서 좋아용,1
1655,용량도 엄청 많고 좋아요,1
1656,매번 쓰던거에요 돟아여,1
1657,좋아요 원래쓰던거애요,1
1658,가볍게 쓰기 좋습니다.,1
1659,배송이 빠르고 좋네요,1
1660,좋아요 잘 받았습니다,1
1661,3년째 만족스럽게 사용하고 있습니다.앞으로도 계속 사용할꺼구요,1
1662,스킨팩하기에 좋아요,1
1663,원래사용하던 스킨이예요 워낙 대용량이라 동생이랑 같이 썼는데도 오래사용했네요ㅎㅎ가격도 저렴하고 양많고 촉촉해요ㅎㅎ부담없이 막쓸수있다는ㅎㅎ배송도 2~3일만에 왔네요ㅎㅎ맘에들어요!,1
1664,기본스킨으로 굳굳!!,1
1665,쓴던거. 좋아요 ㅎㅎ,1
1666,촉촉하고 양 많아요,1
1667,배송 빠르고 좋네요,1
1668,쭉 쓰고있는데 저렴하게 서서 만족합니다 미스트로도 쓰고 토너로도 쓰는데 자극없고 촉촉해서 좋아요,1
1669,항상 쓰던제품이고 저렴한가격에 잘샀네요 무난하면서 가성비좋은제품이에여,1
1670,양이 많아 신랑이 평생써도 되겠다 했어욯ㅎㅎ근데 화장솜에 투척해 사용하니 금방 쓸듯하네요스킨팩도 하고 아끼지 않고 팍팍 쓰고 있답니다,1
1671,만족합니다 만족합니다,1
1672,두번째 구매예요..화장솜에 듬뿍듬뿍...넘 촉촉해요.,1
1673,부담없이사용하고있어요! 순하고촉촉한듯!,1
1674,늘 사요하는제품이고 다량구매해서 스프레이용기에 담아 온가족이 사용하고 있어요낱개로 구입하면 번거로움이있는데 배송도편하고 다음에도 이용할께요,1
1675,"보통 1차 클렌징 용도로 사용하는데 좋아요. 양많고, 깔끔해요. 근데 평소에 미스트 용도로 수시로 뿌리면 건성인데 기름이 지네요. 그리고 트러블 한두개남 ㅠ.ㅜ",1
